PLR,RT,MB
3.0,5.134470214068941,0.48680434429980046
3.0,4.539630030038943,1.9124392770323773
3.0,5.165096424790218,0.41557159469951005
3.0,4.437550613303741,1.8005460743341726
3.0,5.178842793653745,0.43120774496105363
5.0,5.400118737398047,0.3521898039790045
5.0,4.601971338817774,3.167055319920289
5.0,5.515285532443333,0.30039720120168256
5.0,4.729123012870569,1.6741314948572332
5.0,5.466884503160069,0.3562517250179244
5.0,4.468426382855989,1.807865227401262
0.0,4.8592346327464915,1.2553058471336753
0.0,4.5611601953454235,2.9044224016031563
0.0,5.094414601231435,1.5838018671225889
0.0,4.587318864587072,2.5458994358575384
0.0,4.905192505969641,1.283481439770246
0.0,4.628892009048662,2.6515820606410196
0.0,4.785631316013115,1.2379621620075836
0.0,4.559205945255892,2.81291968257487
0.0,4.806483759444493,1.1948980141938248
0.0,4.573911513771358,2.7604146909391987
0.0,4.801888861756618,1.3870524857343158
0.0,4.613196594791658,2.9772933270589537
0.0,4.768638188247948,1.3766548849175375
0.0,4.491655787268977,2.774560351997491
0.0,4.819227933401664,1.5178479837051977
0.5,4.8284825248645316,1.3632798412470526
0.5,4.694395139346414,2.656942414099558
0.5,4.879560506165971,1.018082246500119
0.5,4.7103072059501025,2.4288258851906566
0.5,4.74393996370527,1.2863781943750894
0.5,4.569567074364079,2.4861567735723944
0.5,4.832520436696862,1.3818952902216297
0.5,4.531024926867679,2.2861274795967357
0.5,4.783626268267404,0.9661380731928031
0.5,4.571892185093765,2.214758396792783
0.5,4.7093471070097825,1.0047584999382475
0.5,4.486327828396814,2.0736323523000277
0.5,4.789768853496902,1.2999639923601598
0.5,4.551798814008581,2.408340209040609
0.5,4.666778811226603,1.1576801991209928
3.0,5.159596540193177,0.4186210203565598
3.0,4.573289843590209,2.148171493927324
3.0,5.211261285380639,0.39748303063647966
3.0,4.767402359009326,2.505980723522292
3.0,5.3682124948324565,0.36271805507150995
3.0,4.467673961993463,1.7903597286452893
3.0,5.2824202500577595,0.37689404197777343
3.0,4.485128203127245,1.7750435896477965
3.0,5.310541956168191,0.40165769507718424
3.0,4.418016202563814,1.777007627125761
3.0,5.272782075640285,0.36930986993352866
3.0,4.526678892602102,1.8762758389452179
3.0,5.31397371737791,0.4428744943587958
3.0,4.486161998394829,1.7126719786698585
3.0,5.266643777000141,0.4181368316157964
5.0,5.623078529039375,0.2976093730006635
5.0,4.522909638618518,1.7500628648025969
5.0,5.459096781581595,0.31987357121703097
5.0,4.500433739343944,1.6885658159225967
5.0,5.270779117596697,0.31376354346824287
5.0,5.318394831953613,0.3236956859101113
5.0,4.588992395832906,2.8745353361405517
5.0,5.40947257550471,0.2736590481171668
5.0,4.5393485598138135,1.8162026106675113
5.0,5.3324297414239075,0.32136369627440425
5.0,4.506844553879315,1.831935002372432
5.0,5.463334873163397,0.35707790393311944
5.0,4.571333110817255,1.9164472470467977
5.0,5.434493581506329,0.2989074105757594
10.0,5.75150105427332,0.2647883765762887
10.0,4.782735034379089,2.0871021740186926
10.0,5.412392197404256,0.22242005602935894
10.0,4.53426576888511,1.7881792522362743
10.0,5.82315305354767,0.24849674023402926
10.0,4.914416357417855,1.9889378208905724
10.0,5.543088746865885,0.21273232799524175
10.0,4.506717258031748,1.6269576314201177
10.0,5.601412479511162,0.2374109601493022
10.0,4.546318724942515,1.8079084831744923
10.0,5.6516391787076,0.20558099406599875
10.0,4.694313266043928,1.600134270335046
10.0,5.561370480198558,0.2534639641201058
10.0,4.580994911944643,1.8855991612118794
10.0,5.712383101380344,0.25025773544942276
10.0,6.079436165441922,0.21669484058925595
10.0,4.490991771152167,2.0343347884983576
10.0,5.8803970863287685,0.23978333565657212
10.0,4.508588003730437,1.7648226830738236
10.0,5.816580767307083,0.25145842025871257
10.0,4.567621484813094,1.8166557439316977
10.0,5.65409665860586,0.22924602716102288
10.0,4.530591045754785,1.8028931515186155
10.0,5.777932119198811,0.23580199930032847
10.0,4.508139967226941,1.9206905150810132
10.0,5.59002763571505,0.2542577837102784
10.0,4.532996962418867,1.8194972357332313
10.0,5.400872908543693,0.2553359905014899
10.0,4.470340016763872,1.8043843292365396
10.0,5.402028546823117,0.27328207363406815
0.0,4.819943157904421,1.2335282610415217
0.0,4.563427930544925,2.6829196607642607
0.0,4.728672257070931,1.4418265386433429
0.0,4.5456427260989605,3.131692381307272
0.0,4.749798742282398,1.231813386049578
0.0,4.58402761201518,2.9129532543170877
0.0,4.747036388481096,1.155927075790976
0.0,4.5685920561836975,2.9342427532560986
0.0,4.8948377781944075,1.1971379566917688
0.0,4.528287331010334,2.8787634204824926
0.5,4.507524981188672,3.0009974074871577
0.5,4.7685883772593565,1.1765216752328869
0.5,4.465218299950994,2.1183025260759636
0.5,4.75016875019976,0.7984145503651189
0.5,4.52509551967834,2.114436423923998
0.5,4.6870267082955746,1.2411435711401817
0.5,4.561512353863132,2.4407261580693103
0.5,4.769784370362462,0.9100867002828693
0.5,4.574531504353748,2.229451194551347
0.5,4.792654772392081,1.087347867253107
3.0,5.215679344570306,0.38439634939721057
3.0,4.479938687999733,1.7744087668909687
3.0,5.254268269404961,0.45832833645534604
3.0,4.482757265315115,1.858804530397882
3.0,0.9710570023689605,0.0
3.0,4.5039050382991705,1.6789156200650392
3.0,5.170194723374007,0.37430089664630756
3.0,4.4824295121565525,1.7742274387489547
3.0,5.020329060463855,0.4108525452459841
3.0,4.44278181166613,1.8468906745398463
5.0,4.503302301303008,3.058525280059511
5.0,5.352068336941316,0.3101982111674835
5.0,4.529660036333901,1.6894338047258706
5.0,5.376994772069437,0.3186697668909091
5.0,4.551529288202096,1.781280602383692
5.0,5.1733769036432955,0.33631356812743424
5.0,4.562315096797958,3.1738949870648474
5.0,5.2261202387553185,0.30191360452345406
5.0,4.516241479779375,1.7534110199912751
5.0,5.525485055857412,0.2894810579179121
10.0,5.497748533492137,0.2680639871244433
10.0,4.496680361268438,1.785829336247577
10.0,5.595890833662789,0.247459130330788
10.0,4.8548456543343885,1.5663838009817674
10.0,5.520215534248372,0.24591137643110547
10.0,4.492355030766101,1.6116605586761044
0.0,4.752415619707665,1.051428676253846
0.0,4.4576091705552425,1.9555238538512212
0.0,4.677084953998145,1.3140591255294436
0.0,4.542638023524855,2.5957117857821306
0.0,4.92243573125027,1.100265401006048
0.0,4.54780631904121,2.7382306947448147
0.0,4.79727101395786,1.5846472168641543
0.0,4.541836218130117,2.7850458276118792
0.0,4.781594265684526,1.1718604842849523
0.0,4.560668380951292,2.6631210610560614
0.0,4.861598806704221,1.3335986754565377
0.0,4.541319406660842,2.7541237735688693
0.0,4.79028852345595,1.2654892159263185
0.0,4.564531308920898,2.8561196729495584
0.0,4.69217641377347,1.1305239980691544
0.5,4.725333276272037,0.9534051880151251
0.5,4.544246415241097,2.311502802833604
0.5,4.647624098247942,1.1303053148243063
0.5,4.464242543775313,2.234609625259368
0.5,4.817628692120208,0.776306241547905
0.5,4.500631465500328,2.0006321854884903
0.5,4.678771699171259,0.9052299158546899
0.5,4.498014535708725,2.0458098879134137
0.5,4.959299404250591,1.4939620960535502
0.5,4.822351384520049,1.954627797759447
0.5,4.733444464320519,0.9840546421363947
0.5,4.492404737675033,2.1843238269958754
0.5,4.761020964728099,1.0306913240512443
0.5,4.505389937660102,2.230653310940132
0.5,4.70852420376627,1.0850670971409768
3.0,5.415514415706017,0.3677500340460752
3.0,4.552448127055051,1.8185478046904744
3.0,5.293404987502743,0.3487219586023347
3.0,4.4664061171417915,1.7793766630026857
3.0,5.074846404345598,0.4275689602071668
3.0,4.42511004802024,1.5932383641996697
3.0,5.371204120778056,0.3771204400567542
3.0,4.5422255106456,3.137652983582421
3.0,5.186729307934542,0.39937879492671446
3.0,4.465148142420817,1.8155268743423656
3.0,5.0234930065532675,0.4157035897319342
3.0,4.640079958749667,1.5773237169380394
3.0,5.322463382155742,0.3384096366037617
3.0,4.538181414253428,1.9238604754153321
3.0,5.2311435011871925,0.4122051259365054
5.0,5.405515098755523,0.30465069879286605
5.0,4.507459924004574,1.7571752048469063
5.0,5.2461934717973815,0.3436502534448597
5.0,4.573572931547395,1.8993213562581006
5.0,5.453770776374987,0.3161337416539416
5.0,4.55053779146454,1.789783684224831
5.0,5.596681846463887,0.28346997690768294
5.0,4.503705010455444,1.74101832971914
5.0,5.239838503721079,0.36708558626030857
5.0,4.514388552924648,1.8296073187641133
5.0,5.289176420147459,0.28656429446987763
5.0,4.537551697095178,1.8133773906802964
5.0,5.390617949282957,0.33244707285970887
5.0,4.522797112157693,1.7223968227440194
5.0,5.56827280846625,0.281133638993332
10.0,5.6159310198143855,0.2567803180567954
10.0,4.547036664492251,1.815652920242846
10.0,5.644504391495688,0.23040555979555993
10.0,4.540621490970449,2.03679960784967
10.0,5.336202747078436,0.2268719637783587
10.0,4.571065855411563,1.8264997304066408
10.0,5.623038714809484,0.2207916996557571
10.0,4.5752301817419765,1.8214627335672238
10.0,5.631671294604982,0.2332509163682729
10.0,4.541712698213212,1.6654294748249643
10.0,5.511566736904541,0.2444060894384893
10.0,4.500152355231507,1.872824261396981
10.0,5.629021646909219,0.2603125766216191
10.0,4.581897462236049,1.779119747404355
10.0,5.425221719988583,0.2335022928128119
0.0,4.867326195401402,1.0690965185598205
0.0,4.48188255238958,2.12761055437866
0.0,4.708356232151232,1.2769193843320286
0.0,4.410443815522823,2.153142329847047
0.0,4.8218331132298875,1.2943188810752724
0.0,4.552706354221188,2.5885499560212755
0.0,4.73099854793058,1.057146211326796
0.0,4.510193566257177,2.7039793865794284
0.0,4.979947017008504,1.547042058634976
0.0,4.516315470908111,2.730514263112875
0.0,4.7458519924931535,1.3499991961071225
0.0,4.579948437997124,2.825716562619238
0.0,4.900725643009224,1.1235438109019622
0.0,4.402311854829334,2.5327799540289364
0.0,4.831899139199237,1.1017927766416844
0.5,4.8310758871550314,1.2543595497280542
0.5,4.329517753263855,2.1423709409508165
0.5,4.7363689166814344,0.9199894538867907
0.5,4.449438540248877,2.0368753237211985
0.5,4.792295046023015,0.9059246822220518
0.5,4.588584920198379,2.369807122895322
0.5,4.7340048362966405,1.0649638663028524
0.5,4.453380969140783,2.0048216385194544
0.5,4.760829014649374,1.2784948561991674
0.5,4.47770733140816,2.216006568622159
0.5,4.787251545773203,0.7929085806226915
0.5,4.5268945281490565,2.18527657940116
0.5,4.730003898569308,1.09305707158645
0.5,4.464719141773445,2.124300960598637
0.5,4.797455760351484,0.9189707784666669
3.0,4.996362166208734,0.3958557776457905
3.0,4.415913170576413,1.8129483617213382
3.0,5.279520127918013,0.3876285815304173
3.0,4.698026316813231,1.5896830036283185
3.0,5.192428825312157,0.39015995025344996
3.0,4.57275547562026,1.5582157190507906
3.0,5.359118783207398,0.42111500203698204
3.0,4.472385010645504,1.8543372708948003
3.0,5.198840099525923,0.4157963093561439
3.0,4.493627166531586,1.6256314565829613
3.0,5.349460442155242,0.42091148080560875
3.0,4.643372982982982,1.6615918101846885
3.0,5.168953953252023,0.3731037575272362
3.0,4.501313563659608,1.9000574396135879
3.0,5.210849740677456,0.38986556963785957
5.0,5.309683969675597,0.31790754213860506
5.0,4.63120751612224,1.6509233133558734
5.0,5.335959953868286,0.33740675577298307
5.0,4.48151160837002,1.6926364710299802
5.0,5.479827028041669,0.3020383514059305
5.0,4.582720804702844,1.6680297829986073
5.0,5.391291583281,0.3198689169518814
5.0,4.471156075276106,1.7182457673165683
5.0,5.412781901559881,0.32027017307666766
5.0,4.460185850211925,1.887412817257577
5.0,5.412979736809305,0.32107362356096913
5.0,4.481604826213226,2.9740510192840053
5.0,5.5972728482196015,0.3073921182015373
5.0,4.490099985780972,1.8310153492656431
5.0,5.340335918918308,0.35357841697297415
10.0,5.601247645491119,0.21833719077839472
10.0,4.913281131986641,1.5490604679049844
10.0,5.168863744719042,0.2359481300476788
10.0,4.529641477289619,1.779594427814517
10.0,5.634366290828725,0.24102250505032477
10.0,4.630128910514364,1.6877672886173904
10.0,5.4355348315995515,0.23955708205353646
10.0,4.527191337643837,1.8232131893026462
10.0,5.893441338164973,0.2270741271572545
10.0,4.499799547481479,1.6523467289070464
10.0,5.682324112778335,0.2546089743117841
10.0,4.539770102082689,2.507800194168532
10.0,5.475116880873478,0.2656290290502338
10.0,4.472919618978974,1.7149750276375058
10.0,5.44234459002382,0.2177312345011078
0.0,4.692134064139729,1.116559017555586
0.0,4.556187903883276,2.80765971613496
0.0,4.564889037341521,2.867097622135491
0.0,4.882149627484401,1.5021425163322735
0.0,4.5842263150825335,2.892116484990307
0.0,4.791032464940719,1.4426579134475273
0.0,4.524192290257332,2.8014168588396617
0.0,4.8462485570619265,1.2240486481080006
0.0,4.480076379529054,2.8028134201333765
0.0,4.8141034493257076,1.4869523589480433
0.0,4.580280222402699,3.001468296564449
0.0,4.998394919352021,1.656949467416246
0.5,4.713868871773623,1.1376873586703924
0.5,4.458853009297518,2.2203320075911512
0.5,4.737463131076329,1.0689699634725764
0.5,4.5250595181862066,2.3910317706568525
0.5,5.012003425157927,1.0866998947813789
0.5,4.453607897584527,2.1856193030712245
0.5,4.7508332897447145,1.0830014918487223
0.5,4.511079971431311,2.2835988782405825
0.5,5.027849792096077,0.807968569712699
0.5,4.517857574233025,2.2303749991425907
0.5,4.724532584336135,0.9875828095568872
0.5,4.432808227293967,1.9679954487301725
0.5,4.795259888554379,0.9472994559010707
0.5,4.602741233977308,2.3577309823774524
0.5,4.6984138886430165,1.1444518038792013
3.0,5.261583975579536,0.3478069077649581
3.0,4.549582232183832,1.7511531246045784
3.0,5.050612902508454,0.38903221413245914
3.0,4.5415769232554695,1.6936640277333874
3.0,5.291645372210986,0.3904463845546802
3.0,4.507676632502208,2.373272676352334
3.0,5.086395779955401,0.38679952897072367
3.0,4.519349718627941,1.681788346861097
3.0,5.192720077515847,0.35696367850359634
3.0,4.551121564353728,1.6628623191699383
3.0,5.373243569390123,0.391022218521986
3.0,4.575351833514239,1.7678694760986353
3.0,5.355375065834133,0.3819519754210388
3.0,4.552123357509453,1.7467274354682398
3.0,5.12622921727617,0.4726748371644958
5.0,5.394499508621022,0.3272691171913769
5.0,4.680264608205287,1.8183899865930002
5.0,5.301126049924086,0.31933302872649494
5.0,4.9145236687290526,1.5604950659864605
5.0,5.4362672073940965,0.35646839663449165
5.0,4.67878522206224,2.762473004631062
5.0,5.416749761439656,0.3060555292344462
5.0,4.557782223659808,1.7310630619529133
5.0,5.673287652647142,0.277124667512727
5.0,4.573052853345106,1.6989822961763226
5.0,5.290442691970177,0.35142522752551336
5.0,4.476174308826874,1.7985551790643048
5.0,5.523692913120642,0.2943998421478593
5.0,4.777751789815071,1.551576033226904
5.0,5.309916584520909,0.3063236158535663
10.0,5.535310870711621,0.22246715155043034
10.0,4.595116072320487,2.0984146378509934
10.0,5.54165930050984,0.2858014031904609
10.0,4.499190350641188,1.7793227349322736
10.0,5.236940699051429,0.24410377907009503
10.0,4.851956649491382,1.4446929757025182
10.0,5.941413757215686,0.23850520385670285
10.0,4.605912478537322,1.6014411286251875
10.0,5.976088351234632,0.24025042894378948
10.0,5.419433806896473,0.24639454251372878
10.0,4.8471912571347655,1.5682035323156718
10.0,5.699439896158769,0.24434670342206652
10.0,4.4789997969316255,1.705830341762812
10.0,5.765743176423438,0.2357381953165155
